ジャンボ久世店,岡山県真庭市富尾235,4パチ:144台1.12パチ:144台20スロ:180台5スロ:36台,,288,216,400
サンキワールド美作店,岡山県美作市明見42-1,4パチ:160台1パチ:120台5スロ:42台21.277スロ:180台,280,,,550
エイト,岡山県美作市古町1536-5,,,,,-
キングスター金光店,岡山県浅口市金光町佐方21-1,4パチ:-台1パチ:-台5スロ:-台21.277スロ:-台,,224,168,400
ジャンボ金光店,岡山県浅口市金光町佐方130,4パチ:72台1パチ:72台20スロ:91台5スロ:34台,,144,125,220
パーラーランドマーク,岡山県和気郡和気町衣笠871-1,,,,,-
エムズファクトリー,岡山県都窪郡早島町早島3175-1,,21,,,-
早島マルハチ25,岡山県都窪郡早島町早島3371-1,[4]パチ[20]スロ[1]パチ[5]スロ,,293,255,1000
早島マルハチ1P5S,岡山県都窪郡早島町早島3280-1,[1]パチ[5]スロ,,320,192,651
グレード・ワン,岡山県浅口郡里庄町里見4173-3,4パチ:52台1パチ:56台4スロ:69台21.277スロ:124台,,108,193,300
グレード・ワン矢掛店,岡山県小田郡矢掛町字江良2439-1,1000円47枚スロット160台8円スロット20台,,0,180,133
イチパチキング,岡山県小田郡矢掛町小林216-4,4パチ:24台1パチ:72台20スロ:72台2スロ:30台,,96,102,139
勝央グランド,岡山県勝田郡勝央町黒土768-2,,,,,-
フレンド,広島県広島市中区胡町6-9,4パチ:269台1パチ:48台20スロ:149台,466,,,-
タワービクトリー,広島県広島市中区大手町2-2-1,4パチ:310台1パチ:124台2パチ:23台20スロ:301台5スロ:44台,,457,359,無
トーヨー河原町店,広島県広島市中区河原町10-10,,,258,146,300
紙屋町パーラータイヨー,広島県広島市中区大手町1-7-21,,,112,140,15
ニュークラウン,広島県広島市中区堀川町1-24,4パチ:102台1パチ:-台1000円/185枚スロ:78台1000円/47枚スロ:94台,,204,172,-
ハイパーハリウッド,広島県広島市中区舟入本町9-30,4パチ:140台1パチ:284台20スロ:292台5スロ:24台,424,,,414
コンバット舟入店,広島県広島市中区舟入南5-2-44,1.25パチ:192台2.5パチ:48台6.25スロ:97台12.5スロ:42台,,240,139,350
ガオガオ,広島県広島市中区千田町1-3-19,1パチ:158台20スロ:60台5スロ:22台,,158,82,-
流川ビクトリー,広島県広島市中区流川町1-25ジャンボプラザビル１Ｆ,パチンコ【４】８０台【２００⇒１８５】８０台スロット【１０００⇒４７】１０２台【１０００⇒１８８】３４台,,160,136,-
テキサス白島店,広島県広島市中区西白島町22-12,1パチ:144台20スロ:244台,,396,244,350
タイガー,広島県広島市中区弥生町4-10,ALL20円スロット,,0,111,111
ダイナム信頼の森 広島八丁堀店,広島県広島市中区八丁堀16番10号　広島東映プラザビル地下1階,4パチ:48台1パチ:200台2パチ:48台,,296,0,無
アイリス,広島県広島市中区大手町5-6-2,200円/175玉パチ:112台500円/94枚スロ:28台21.277スロ:84台,,112,112,近隣に提携駐車場有
ガイア紙屋町店,広島県広島市中区紙屋町2-3-20,,,,,-
スーパーハリウッド矢賀店,広島県広島市東区矢賀新町3-3-10,4パチ:309台1パチ:178台20スロ:206台5スロ:38台,,488,249,522
ZAPP矢賀店,広島県広島市東区矢賀4-1-14,1.34パチ:80台4.31パチ:120台21.27スロ:108台,,200,108,200
スーパーハリウッド温品,広島県広島市東区温品1-3-1,4パチ:-台1パチ:-台20スロ:-台,,440,280,592
ナイアガラ,広島県広島市東区曙4-2-4,,,,,-
宇品グランドパレス,広島県広島市南区宇品西3-8-39,4パチ:108台0.2パチ:28台1パチ:75台5スロ:23台21.277スロ:144台,218,,,186
B.B.東雲店,広島県広島市南区東雲本町3-2-18,２０円スロット５円スロット,,0,349,170
テキサス段原店,広島県広島市南区段原3-9-9,4パチ:234台1パチ:120台20スロ:201台,4,,,328
ナショナル会館,広島県広島市南区松原町５－１,4円パチンコ：382台、1円パチンコ：292台、20円スロット：527台、10円スロット：56台、5円スロット：194台,,674,777,915
スロットハウスクール,広島県広島市南区皆実町6-1-1,,,0,99,10
スーパーハリウッド宇品&アルファー,広島県広島市南区出島1-1-14,4パチ:444台1パチ:180台20スロ:264台,,624,264,670
パーラーハリウッド東雲店,広島県広島市南区東雲本町2-19-11,,,277,103,192
スロットテキサス段原店,広島県広島市南区段原南1-10-32,"1,000円⇒47枚パチスロ",,0,272,185
ZAPP 段原店,広島県広島市南区段原2-1-10,[4][1]パチンコ[20]スロット,,,,330
ハリウッド･ハリーズ,広島県広島市南区東雲1-15-29,4パチ:116台1パチ:114台20スロ:117台5スロ:37台,,220,157,278
ジャンボマックス大州店,広島県広島市南区大州1-1-16,4パチ:72台1パチ:144台20スロ:161台5スロ:70台,,216,240,250
銀座,広島県広島市南区堀越2-5-22,,,189,112,300
ガイア東雲店,広島県広島市南区仁保新町2-1-16,,,,,-
メガガイア広島駅前店,広島県広島市南区松原町10-1,,,,,-
ペペルモコ,広島県広島市西区己斐本町3-13-10,[20]パチスロ,,0,333,270
女神の微笑,広島県広島市西区己斐本町1-14-10,4パチ:112台0.2パチ:24台1パチ:90台20スロ:114台5スロ:15台,,226,129,173
ヒノマル横川店,広島県広島市西区横川町3-4-1,4パチ:148台1パチ:119台1.6パチ:38台20スロ:237台5スロ:33台,,305,270,300
スーパーハリウッド1000観音店,広島県広島市西区観音新町2-7-1,,,680,360,716
コンバット中広店,広島県広島市西区中広町2-30-16,,200,,,-
ナイアガラ2,広島県広島市西区楠木町1-14-1,4パチ:240台1パチ:152台20スロ:192台,,392,192,340
アミューズメントスポット　クラップス,広島県広島市西区中広町2-30-16,パチスロ：[20][5],,0,298,200
オートキ　観音7店,広島県広島市西区南観音7-16-10,4パチ:-台2パチ:-台20スロ:-台5スロ:-台,,280,160,260
オートキ,広島県広島市西区草津新町2-29-26,4パチ:-台1パチ:-台20スロ:-台5スロ:-台,,320,320,378
サンズビクトリー,広島県広島市安佐南区大塚西4-3-18,4パチ:435台500円/454玉パチ:179台1000円/181枚スロ:55台1000円/47枚スロ:447台,,616,500,700
LL,広島県広島市安佐南区大町西3-1-8,1000円/470枚スロ:46台21.277スロ:196台,,0,242,平面駐車場100/立体駐車場150
ZERO　PROVA,広島県広島市安佐南区大町西3-5-23,1000円/47枚スロ:120台1000円/181枚スロ:24台1000円/454枚スロ：48台,192,,,140
B．B．,広島県広島市安佐南区祇園3-19-17,ALL21.27円スロット,,0,314,176
アポロン345,広島県広島市安佐南区上安1-21-10,,346,,,300
アンジェロ,広島県広島市安佐南区緑井6丁目21-1,4パチ:337台1.1パチ:108台,,445,0,700
レオーネ,広島県広島市安佐南区緑井6丁目21-1,20スロ：419台5.5スロ：73台2.2スロ：63台,,0,555,700
コンバット沼田店,広島県広島市安佐南区伴東２丁目2-7,[1][4]パチ[20][5]スロ,,234,122,300
テキサス八木店,広島県広島市安佐南区八木1-28-34,"スロット=⑳341台,⑤64台",,0,405,330
ウインク,広島県広島市安佐南区祇園3-22-30,1.25パチ:120台2.5パチ:78台6.25スロ:90台1000円/80枚スロ:38台,,200,130,214
テキサス中筋店,広島県広島市安佐南区中筋2-7-5,4パチ:176台1パチ:101台20スロ:164台,4,,,300
メデール中筋店,広島県広島市安佐南区中筋1-1-8,パチンコ=1円スロット=10円スロット=2円,,280,96,270
アクアプローバ,広島県広島市安佐南区大町東4-12-11,パチンコ=1.1円、4円スロット=1000円47枚貸し,1,,,550
プローバ相田,広島県広島市安佐南区相田1-1-33,,423,,,-
JJ自由時間,広島県広島市安佐南区緑井6-17-1,4パチ:-台1.25パチ:-台2パチ:-台20スロ:-台2スロ:-台5スロ:-台,,221,183,290
テキサス祇園店,広島県広島市安佐南区西原5-3-1,4パチ:220台20スロ:253台,,220,253,300
メタルポリス緑井店,広島県広島市安佐南区緑井6-8-37,,,0,248,196
ミリオン祇園,広島県広島市安佐南区長束2-19-5,0.5パチ:71台1パチ:131台20スロ:118台5スロ:111台,1,,,300
ホノルル,広島県広島市安佐南区西原5-20-19,,,,,-
ウルティマ,広島県広島市安佐北区亀山2-10-22,4パチ:180台1.6パチ:90台20スロ:158台,,270,158,300
ZAPP 高陽店,広島県広島市安佐北区口田南7-7-29,[4.31][1.34]パチ[21.27]スロ,,320,172,300
P－LAND1,広島県広島市安佐北区落合5-16-8,4パチ:92台20スロ:144台,,92,144,440
P－LAND2,広島県広島市安佐北区落合5-16-8,1.1パチ:228台2.2パチ:91台,,319,0,440
クラブゲットワン,広島県広島市安佐北区可部7-5-1,20スロ:134台5スロ:44台,,0,180,-
キングコング,広島県広島市安佐北区可部7-6-18,4パチ:96台0.2パチ:24台1パチ:68台10スロ:45台,,188,45,150
プローバ飯室店,広島県広島市安佐北区安佐町飯室字向田4365-1,[4][1]パチンコ[20][5]スロット,,200,132,250
ローズ,広島県広島市安佐北区安佐町飯室1885,,,,,-
K－1　深川店,広島県広島市安佐北区深川8-2-46,,,,,-
スーパーランド口田店,広島県広島市安佐北区口田4-5-23,,,,,-
メガガイア可部店,広島県広島市安佐北区三入4-1-1,,,,,-
スーパーランドKABETEN,広島県広島市安佐北区可部8-4-20,,,,,-
ZAPP 瀬野川店,広島県広島市安芸区中野東1丁目22-33,[4.31][1.34]パチンコ[21.27][6.66]スロット,,252,240,立体駐車場完備
グランドキング矢野駅前店,広島県広島市安芸区矢野西1-33-13,パチンコ⇒4円、1円パチスロ⇒20円、5円,,159,127,200
アキロイヤル,広島県広島市安芸区矢野西1-34-18,20スロ:-台,,0,190,200
ＺＯＲＲＯ瀬野,広島県広島市安芸区中野東１丁目11-24,20スロ:-台5スロ:-台21.277スロ:164台,,0,168,150
パーラーロッキー8,広島県広島市安芸区中野東2-4-37,0.5パチ:-台1パチ:38台2.5スロ:-台5スロ:-台,204,,,170
ビータプローバ,広島県広島市佐伯区五日市町大字石内475-1,４Ｐ440台1.1Ｐ200台/47Ｓ400台,1040,,,"1,000"
プローバ八幡店,広島県広島市佐伯区八幡1-15-5,,,220,186,304
LEO,広島県広島市佐伯区五日市駅前1-3-9,１０００円/９２０玉パチンコ：８０台１０００円/２３２玉パチンコ：２００台１０００円/４７枚スロット：１２０台,,280,120,250
トーヨー中央店,広島県広島市佐伯区五日市1-8-39,4パチ:72台1パチ:107台20スロ:122台2スロ:12台5スロ:42台,,179,176,400
LEO　Park,広島県広島市佐伯区海老山町5-10,4パチ:52台0.2パチ:26台100円/91玉パチ:76台2パチ:26台20スロ:94台1000円/184枚スロ:24台,298,,,300
LEO West hill,広島県広島市佐伯区千同2-1-58,４Ｐ88台1.1Ｐ38台47Ｓ120台5.5Ｓ80台,,126,200,207
ZORRO五日市,広島県広島市佐伯区五日市4-5-25,20円スロット188台,,0,188,120
プローバ石内店,広島県広島市佐伯区五日市町石内494-1,1パチ:192台20スロ:32台5スロ:96台,320,,,110
ガイア五日市店,広島県広島市佐伯区八幡1-29-10-4,,,,,-
ゴードン2号店,広島県広島市佐伯区五日市4-18-9,,,,,-
ゴードン,広島県広島市佐伯区五日市7-13-32,,,,,-
パーラーゴッド,広島県呉市広文化町1-6,,,300,168,470
パチンコ日野ビル,広島県呉市中通3-3-23,パチンコ：[4][0.5]パチスロ：[20],4,,,ふくふくパーク・蔵本駐車場・本通駐車場・中通パーキングがご利用になれます!!
デュエルゴッド,広島県呉市広文化町1-2,,,156,156,347
広ビクトリー,広島県呉市広白石2-9-41,4パチ:90台1パチ:55台2パチ:26台1000円/181枚スロ:27台1000円/47枚スロ:77台,,180,120,-
センチュリー呉中通り,広島県呉市中通4-11-1,4パチ:126台1パチ:95台20スロ:54台,,224,56,200
パチンコ 日野ビルライト館,広島県呉市中通4-1-24,【1】パチンコ【5】パチスロ,,166,44,蔵本駐車場・本通駐車場・中通駐車場・ふくふくパークが、ご利用出来ます。
ZORRO呉中通り,広島県呉市中通4-10-4,1000円47枚,,0,144,当店でご遊技されるお客様は、近隣のコインパークが無料にてご利用頂けます(入店時に申請して下さい)。
大学 広店,広島県呉市広白石1-2-37,[4]パチ[20]スロ,,254,182,400
ローズ,広島県呉市本通3-2-10,パチスロ：[20][5],,0,330,"提携駐車場あり市営本通駐車場,市営中通パーキング市営蔵本駐車場"
パチンコ摩ヤデ美,広島県呉市中通3-3-24,パチンコ：［1］スロット：［5］,,148,60,無料提携駐車場全600完備!
ミラージュ,広島県呉市中通3-7-6,P=1.1円、S=2.5円,197,,,-
プローバ呉店,広島県呉市中通4-3-7,パチンコ【4】【1】【0.25】,248,,,-
SUPER　OZ,広島県呉市築地町1-16,4パチ:252台1パチ:72台20スロ:240台5スロ:36台,4,,,500
ニューグランド,広島県呉市広大新開1-15-9,,,180,102,96
アビック焼山店,広島県呉市焼山中央6-13-13,,,219,208,362
マリンスタジアムOZ,広島県呉市宝町4-21,1パチ:68台20スロ:202台5スロ:36台,,68,238,-
スロットハウス　グランド,広島県呉市広本町2-1-29,,,0,160,駐車場110駐輪場50
パーラーニューヨーク,広島県呉市西中央1-6-36,,,60,108,15
タイヨー呉店,広島県呉市本通7-4-7,パチンコ【4】155台【1】58台スロット【1000円/47枚】277台【1000円/181枚】24台,213,,,340
パチンコ ゴールデンキング,広島県呉市築地町2-48,4パチ:192台1パチ:48台20スロ:138台,,240,138,300
スロットハウスキャッツ,広島県呉市広本町1-13-8,,,0,144,24
コスモ,広島県呉市焼山中央2-13-46,,,,,-
ガイア竹原店,広島県竹原市中央4-3-16,,,,,-
オリンピア,広島県竹原市竹原町3595,,,,,-
ワシントンエクセル,広島県三原市皆実2-7-1,[4][1]パチ[20]スロ,,320,192,411
ワシントン港町店,広島県三原市港町1-4-1,1.25パチ:231台2.5パチ:32台6.25スロ:90台12.5スロ:94台,,263,184,259
ワシントン中央店,広島県三原市皆実1-16-40,4円パチンコ144台1円パチンコ144台20円スロット140台5円スロット41台,,288,181,333
マーチ,広島県三原市長谷1丁目1-20 ,4パチ:40台1パチ:80台20スロ:40台,,120,40,150
ビクトリー三原店,広島県三原市皆実1-15-21,4パチ:-台1パチ:-台20スロ:-台5スロ:-台,,216,173,300
ランドマーク三原,広島県三原市城町3-11-1,4パチ:216台1パチ:216台20スロ:216台5スロ:72台,,432,288,-
パチンコトーヨー,広島県三原市本郷南4-34-1,,,,,-
パーラーアーバン,広島県尾道市瀬戸田町中野408-6,パチンコ：[2]36台[1]54台パチスロ：[20]108台,,90,108,90
Ｐｌｕｓ－７（プラスセブン）,広島県尾道市新浜1-2-21,4パチ:-台0.5パチ:-台1パチ:-台20スロ:-台,,280,117,300
メタルウィンⅢ,広島県尾道市高須町5277,20円スロット【193台】,,0,193,173
メタルウィン,広島県尾道市新浜1-8-15,20円スロット【189台】,,0,189,140
ザ・タイガー因島店,広島県尾道市因島田熊町竹長区5439−1,4円パチンコ180台20円スロット120台,,180,120,240
ワシントンゼロ,広島県尾道市山波町331-1,,,160,119,222
Ｐｌｕｓ－３（プラススリー）,広島県尾道市東尾道19-14,[4][1]パチ[20]スロ,,280,200,460
スキップホンコン,広島県尾道市御調町神168番1号,,,0,216,222
パーラーPAPA香港,広島県尾道市栗原町5905-1,,,320,192,380
ゴードン,広島県尾道市向東町彦之上沖14703-25,,,,,-
NCX,広島県尾道市高須町５６８８,4パチ:-台1パチ:-台20スロ:-台5スロ:-台,1,,,最大駐車292数!大量スペースをご用意致しております♪
パチンコオリンピア,広島県尾道市向島町16033-192,,,,,-
福山コロナ,広島県福山市一文字町24-1,4パチ:240台,,520,240,2000
大門ハピー,広島県福山市大門町2-17-33,4パチ:88台1パチ:44台5スロ:39台1000円/47枚スロ:80台,,132,119,230
ウイング神辺店,広島県福山市神辺町川南1543-2,4パチ:200台0.4パチ:80台1パチ:80台20スロ:200台1スロ:25台,,360,225,777
スロット456,広島県福山市神辺町川南655-4,（１０００円/４７枚）,,0,258,200
７＆８,広島県福山市南本庄町4-1-3,4パチ:195台1パチ:142台20スロ:220台5スロ:21台,,336,244,550
１１１（スリーワン）,広島県福山市伏見町1-3,0.5パチ:18台1パチ:90台5.5スロ:59台11スロ:34台,,108,93,-
アクシスツー,広島県福山市旭町1-8,,1,,,250
メタルウィンⅡ,広島県福山市松永町6-10-53,20円スロット【210台】5円スロット【28台】,,0,238,250
Ｐｌｕｓ－１（プラスワン）,広島県福山市柳津町1-6-3,[4][1][0.4]パチ[20]スロ,,236,170,400
２２２（スリーツー）,広島県福山市春日町5-3-2,1パチ:-台12.5スロ:-台,,179,90,222
グレートハリウッド800&アルファー,広島県福山市東深津町4-15-1,[4][1]パチ[20][5]スロ,,504,360,759
９９９（スリーナイン）,広島県福山市春日町2-1-48,[4][1]パチ[20]スロ,,320,240,500
Ｒｏｓｅ＆Ｐｉａ（ローズアンドピア）,広島県福山市新涯町4-1-3,[4][1][0.4]パチ[20][5]スロ,,450,212,立体駐車場あり
６６６（スリーシックス）,広島県福山市神辺町川南字六ノ丁835,4パチ：83台1パチ：66台0.4パチ：66台20スロ：73台5スロ：58台2スロ：18台,,215,149,400
ＲｏｓｅＧａｒｄｅｎ　ローズガーデン,広島県福山市神辺町十九軒屋字三ノ丁234-1,[4][1]パチ[20]スロ,,280,200,408
Ｐｌｕｓ－２（プラスツー）,広島県福山市松永町4-13-24,1パチ:178台6.25スロ:72台,,204,72,200
３３３（スリースリー）,広島県福山市松浜町4-4-46,[4]パチ[20]スロ,,320,260,530
スーパーハリウッド1000,広島県福山市東深津町3-14-1,[4][1]パチ[20]スロ,4,,,-
パーフェクトサンライズ,広島県福山市瀬戸町山北32-1,4パチ:-台0.4パチ:-台1パチ:-台20スロ:-台2スロ:-台,,240,80,280
Pia’92(ピア92),広島県福山市駅家町万能倉105-3,0.2パチ:42台1パチ:126台2パチ:36台1000円/181枚スロ:72台1000円/90枚スロ:36台,,204,108,300
ウイング福山駅前店,広島県福山市三之丸町4-5,4パチ:198台0.4パチ:26台1パチ:122台20スロ:138台2.5スロ:30台,,346,168,無料契約駐車場完備、3F駐輪場
アクシスプラス,広島県福山市引野町5-45-26,,1,,,200
遊べるファンタ,広島県福山市神辺町新湯野3-47-1,,,180,118,200
Ｍｅｄａｌ　Ｚｏｏｎ,広島県福山市瀬戸町大字山北33-4,21.277スロ:-台,,0,140,350
スロットステーションウイング,広島県福山市神辺町川南1472-2,,,0,240,-
ダイナム広島松永店,広島県福山市南松永町二丁目219番地,4パチ:240台1パチ:120台20スロ:120台,,360,120,482
ダイナム福山店,広島県福山市駅家町大字上山守450番地7,4パチ:240台1パチ:80台20スロ:160台,,320,160,539
メガガイア福山明神町,広島県福山市明神町2-17-22,,,,,-
ラ・フェスタ スロット７,広島県福山市高西町2-3-43,,,,,-
マンハッタン神辺店,広島県福山市神辺町湯野378-1,,,,,-
ラフェ6,広島県福山市曙町5-29-24,,,,,-
VEGAS松永店,広島県福山市今津町6-17-27,,,,,-
ラ・フェスタ5,広島県福山市高西町2-3-3,,,,,-
ラ・フェスタ1,広島県福山市沖野上町4-4-34,,,,,-
ラ・フェスタスロット300,広島県福山市南手城町4丁目8番31号,,,,,-
ラ・フェスタ3,広島県福山市南手城町4-9-21,,,,,-
プラスファイブ,広島県福山市新市町戸手782-1,,,,,-
パーラーF1,広島県福山市沼隈町大字草深177-5,,,,,-
K－1　400,広島県福山市神辺町十九軒屋266−1,,,,,-
メガサイバーパチンコ光南Ⅰ,広島県福山市光南町2-1-1,,,,,-
スロットハウスカジノ　福山店,広島県福山市東川口町2丁目2番16号,,,,,-
K－1　500,広島県福山市御幸町大字上岩成字沼457-1,,,,,-
ラ・フェスタ2,広島県福山市南蔵王町3-1-13,,,,,-
ガイア新涯店,広島県福山市新涯町1-39-12,,,,,-
ジョイフル21,広島県府中市鵜飼町607-1,,,,,-
ジョワ,広島県府中市父石町366-1,,,,,-
パーラースーパーライト,広島県府中市中須町117-1,,,,,-
銀座,広島県府中市府川町240,,,,,-
ビクトリー三次店,広島県三次市十日市南1-10-18,4パチ:-台1パチ:-台2パチ:-台1000円/47枚スロ:-台,,352,142,550
ナポレオン三次店,広島県三次市畠敷町27-1,4パチ:-台1パチ:-台1000円/188枚スロ:-台21.277スロ:-台,,188,112,200
ビクトリースロット,広島県三次市南畑敷町613-1,1000円/188枚スロ:-台21.277スロ:-台,,0,309,300
ダイナム広島三次店,広島県三次市西酒屋町91番地1,4パチ:240台1パチ:80台20スロ:160台,,320,160,480
ポパイ,広島県三次市十日市東4-10-11,,,,,-
テキサス庄原店,広島県庄原市新庄町2539,1パチ:155台2パチ:36台1000円/188枚スロ:23台21.277スロ:43台,,192,68,260
パチカル・プレー庄原店,広島県庄原市三日市町鳥落110-1,1パチ:200台20スロ:40台5スロ:32台,199,,,157
ビクトリー庄原店,広島県庄原市板橋町180,4パチ:213台1パチ:72台21.277スロ:140台,,288,144,350
ミリオン東城店,広島県庄原市東城町久代36-1,4パチ:-台20スロ:-台,,91,114,100
フレンド庄原店,広島県庄原市新庄町248-1,,,,,-
マンモス,広島県庄原市東城町川西762-3,,,,,-
ドムズ大竹店,広島県大竹市立戸4-2-5,【４】【１.12】パチ【２０】【５】スロ,,280,232,400
大竹マルハチ,広島県大竹市北栄6-1,4パチ:44台1パチ:44台20スロ:180台5スロ:20台,,88,200,平面立体駐車場完備
ドリーム 1,広島県東広島市西条町寺家4740,200円/181玉パチ:-台1000円/181枚スロ:-台1000円/90枚スロ:-台,,180,104,220
アンコールⅡ,広島県東広島市西条昭和町1-32,1000円/181枚スロ:34台1000円/47枚スロ:369台,,0,410,800
大学 下見店,広島県東広島市西条下見5-1-47,4パチ:88台1パチ:87台20スロ:112台5スロ:40台,,176,152,250
ツインビクトリースロット,広島県東広島市西条中央4丁目2番31号,1000円/47枚スロ:-台,,0,247,200
アンコールⅢ,広島県東広島市西条土与丸4-3-42,4パチ:6台1パチ:10台20スロ:12台,,240,214,320
ビクトリー本店,広島県東広島市西条御条町3-2,[4][1][2]パチ[20][5]スロ,,216,144,350
プローバ黒瀬店,広島県東広島市黒瀬町上保田4-3,1パチ:170台1000円/181枚スロ:90台,170,,,500
ツインビクトリー,広島県東広島市西条中央4-2-27,4パチ:-台1パチ:-台,,576,0,800
ロッソプローバ,広島県東広島市黒瀬町上保田29-1,パチンコ[4][1][0.5]パチスロ[1000円／47枚],,216,222,500
ビクトリー新幹線駅前店,広島県東広島市三永町2-2-1,4パチ:200台1パチ:80台2.5スロ:40台21.277スロ:160台,,280,200,450
ブールバールヒルズ,広島県東広島市西条昭和町11-2,[4][1]パチ[20][5]スロ,,264,278,440
ビクトリーガーデン,広島県東広島市西条町寺家尾形7967-1,,,,,500
ビクトリーネオ宗吉店,広島県東広島市八本松西１丁目3番3号 ,1パチ:144台1000円/181枚スロ:48台1000円/47枚スロ:48台,,144,96,250
STAGE黒瀬店,広島県東広島市黒瀬町乃美尾363-1,4パチ:120台1パチ:60台1000円/180枚スロ:60台21.277スロ:120台,,180,180,200
アンコール,広島県東広島市西条昭和町1-32,4パチ:324台1パチ:144台2パチ:36台,,360,0,800
ビクトリー磯松店,広島県東広島市八本松東3-3-25,4パチ:126台500円/454玉パチ:42台1000円/47枚スロ:114台,,168,114,280
アビック東広島店,広島県東広島市八本松東6-1-35,0.5パチ:-台1パチ:-台20スロ:-台2.5スロ:-台5スロ:-台,,124,162,246
プローバ廿日市木材港店,広島県廿日市市住吉1丁目6番8号,4パチ:96台1.12パチ:192台47枚/1000円スロ:179台5.6スロ:42台,,288,221,250
マルハン廿日市店,広島県廿日市市下平良2-1-25,4パチ:282台21.27スロ:244台,,400,284,548
マリナプローバ,広島県廿日市市阿品2-26-1,4パチ:240台1.1パチ:156台1000円/47枚:160台5.5スロ:70台,,396,230,400
フレンド3,広島県廿日市市宮内1-4-6,4パチ:194台1パチ:78台20スロ:147台,442,,,319
プローバ廿日市店,広島県廿日市市串戸1−14−14,1パチ:218台10スロ:50台,,218,50,150
メガガイア大野店,広島県廿日市市上の浜2-2-10,,,,,-
パーラーキングプラザ佐伯店,広島県廿日市市峠500,,,,,-
吉田胡子,広島県安芸高田市吉田町吉田613-4,4パチ:137台1パチ:44台20スロ:88台,,176,88,300
ニューキング,広島県安芸高田市吉田町吉田上迫269-2,4パチ:128台1パチ:72台20スロ:96台,,200,96,200
マンハッタン,広島県安芸高田市甲田町下甲立205,4パチ:198台1パチ:60台20スロ:95台,,260,100,370
江美ホール,広島県江田島市江田島町江南1-4-11,,,,,-
喜楽王,広島県江田島市大柿町飛渡瀬4249-21,,,,,-
ビッグ1府中店,広島県安芸郡府中町大通2丁目14-13,[4]パチンコ[20]スロット,,120,196,160
LEO,広島県安芸郡熊野町出来庭5-3-10,4パチ:64台1パチ:64台20スロ:97台5スロ:32台,,128,129,250
グランドキング熊野店,広島県安芸郡熊野町萩原3-1-14,4パチ:72台1パチ:72台20スロ:75台5スロ:40台,,144,116,228
ジェビケ,広島県安芸郡府中町大須3-8-39,200円/175玉パチ:140台2.174パチ:64台500円/116玉パチ:48台1000円/185枚スロ:90台1000円/91枚スロ:96台,,248,186,300
サンタクロース栄,広島県安芸郡海田町栄町5-16,4パチ:65台1パチ:70台20スロ:102台,,144,104,221
センチュリー海田,広島県安芸郡海田町窪町10-4,4パチ:112台1パチ:72台20スロ:100台,,184,100,130
ビクトリーⅠ,広島県安芸郡熊野町初神一丁目１１番２８号 ,4パチ:117台1.1パチ:65台5.5スロ:23台21.277スロ:62台,,187,95,275
ビクトリーⅡ,広島県安芸郡熊野町城之堀10-14-1,1000円/181枚スロ:36台21.277スロ:104台,,108,141,250
マリーナサンライズ海田店,広島県安芸郡海田町明神町1-31,4パチ:-台1パチ:-台20スロ:-台,,400,240,500
グランド－スクエア,広島県安芸郡海田町窪町4-56,,,,,-
ライオンキング千代田,広島県山県郡北広島町春木302-1,4パチ:59台1パチ:82台20スロ:120台,,140,120,-
ハッピーランド,広島県山県郡安芸太田町加計5351−1,,,,,-
トーヨー大崎店,広島県豊田郡大崎上島町中野5522-23,,,142,72,100
パーラージャンプ,広島県豊田郡大崎上島町中野4098−1,,,,,-
ミリオン,広島県世羅郡世羅町東神埼731-1,,,,,-
ゴードン,広島県世羅郡世羅町本郷42−1,,,,,-
銀座1,広島県世羅郡世羅町西上原455−4,,,,,-
ロータリーパワーステーション山の田店,山口県下関市幡生宮ノ下町10-20,,,480,244,724
永楽,山口県下関市竹崎町2-13-10,4パチ:-台1.25パチ:-台2パチ:-台6.25スロ:-台10スロ:-台,,190,103,-
ジャンボ川棚店,山口県下関市豊浦町川棚6860,4パチ:108台1.12パチ:180台20スロ:108台5.55スロ:-台,432,,,500
ロータリーパワーステーション彦島店,山口県下関市彦島江の浦町6-1-30,4パチ:-台1.25パチ:-台20スロ:-台,1,,,200
RITZメガヒルズ下関店,山口県下関市東勝谷72,,,480,320,665
永楽本店,山口県下関市竹崎町4-1-3,4パチ:-台1パチ:-台20スロ:-台5スロ:-台,,475,352,600
スロットメタルヘイアン綾羅木店,山口県下関市綾羅木新町4-2-14,5スロ:100台10スロ:105台,205,,,100
スロットハウス　サブロー,山口県下関市王喜本町5-3-10,8スロ:-台21.277スロ:-台,,0,209,185
ヘイアン菊川店,山口県下関市菊川町上岡枝846-3,1パチ:96台2パチ:32台20スロ:64台5スロ:16台,,128,80,-
ダイナム下関店,山口県下関市長府才川1丁目57番1号,4パチ:200台1パチ:120台21.277スロ:160台,,320,160,482
SLOT CLUB MAX,山口県下関市一の宮町2-17-7,21.277スロ,,0,229,140
Ｐ－ＬＡＮＤ下関店,山口県下関市綾羅木新町3-1-13,1パチ:-台2スロ:-台5スロ:-台,,177,77,120
PSJ一の宮店,山口県下関市一の宮町4-3-7,,,,,-
レッツ508,山口県下関市竹崎町3-6-2,4パチ:84台1パチ:124台20スロ:158台5スロ:105台,476,,,180
ガイア長府Ⅰ,山口県下関市亀浜町9-21,,,396,376,618
W彦島店,山口県下関市彦島福浦町3-8-26,,,360,200,550
